"","cleanName","MW","r2_line","nPoints","LOD","LOQ","quantType","dilution_factor","n_timepoints","0A","0B","0C","2A","2B","2C","4A","4B","4C","6A","6B","6C","8A","8B","8C","10A","10B","10C","12A","12B","12C","14A","14B","14C","16A","16B","16C","18A","18B","18C","20A","20B","20C","22A","22B","22C","24A","24B","24C","26A","26B","26C","28A","28B","28C","30A","30B","30C","32A","32B","32C","34A","34B","34C","36A","36B","36C","38A","38B","38C","40A","40B","40C","42A","42B","42C","44A","44B","44C","46A","46B","46C"
"35","nicotinamide adenine dinucleotide",663.43,0.994288810881299,5,36.8497185656392,111.66581383527,"MQ","df10x",24,0,24.2412198319502,19.0948039898465,18.2224843742263,0,15.5979303849302,21.7859334783058,28.4736266237327,26.9249635781104,27.0963050152909,25.5323684353326,27.2240267238736,41.4385975249964,51.699881748838,44.3055783220164,37.3489211559304,38.325704387038,37.8740653399393,33.1805301229675,50.0530083041923,35.5496891232179,41.0523834895622,42.1332164398821,35.9813966241175,26.3786619482461,27.8933069304826,28.6308195116955,42.1297128599221,49.5963065022278,50.6535870381776,20.9674862370465,16.3177410437807,23.5285556960151,17.964020469364,0,20.0465092881567,30.7145810078245,17.5456256976982,24.9653869097485,28.7764463471973,51.281020161222,34.0874917202308,20.5338624732863,25.8031477470942,23.9785345072229,21.1878563037967,23.4300110645371,24.0517637063484,40.5324053884816,42.381420559473,35.2622860249833,49.3514637088787,102.849812020147,92.2653002089279,38.1071780560953,34.064772555562,14.2341876006965,42.7082142690069,31.8464149782439,33.0406385525421,30.0163724609549,39.5233017804362,37.0624842818911,39.0597436311284,24.979292387218,33.2727595920882,11.5916545225326,18.7512399434054,28.1979040623244,27.5197474221449,19.2964158487538,26.9949498699619
"36","nicotinamide adenine dinucleotide phosphate",743.41,0.99628573730501,10,25.9384679317613,78.6014179750343,"MQ","original",23,0,3.20371563938676,4.02101214261657,2.07013315490718,3.5938572919825,2.97008503027098,2.71921994111588,6.17989014533389,5.25756903311576,5.76694752236412,2.05567156969668,1.62318190897678,2.69175095447689,9.40926053215274,11.1098534355407,5.22204654555954,4.58665780339778,4.87575047361768,0,0,0,5.42333390106023,3.24162712414856,3.52463344641336,1.76101101339356,2.7835354311723,4.07565889939121,11.4202078188513,7.84223839171401,6.372292888237,4.22247792686238,1.78268060217498,2.34173144881749,6.90140298432785,3.05171631313729,1.77022796937615,4.83646570931392,4.85164430766873,4.88888328405568,7.28601394136812,9.68078573729799,8.13544216955096,8.56677545801579,9.2145284329998,8.80096178195938,6.10818252324052,4.76303217806528,4.76547396674958,10.2617608642814,9.05548584515768,7.42298143400223,7.20632203729427,17.0205038148095,16.5549892232685,4.68576112084208,7.74499480542165,2.5711424548399,5.47465333048044,4.62925585076573,3.26747029859878,5.62452170719107,7.97597482460575,5.4892033179723,5.68801041571499,6.70596857359976,1.95780552779234,1.78147304787307,4.53629226425611,5.50901854297799,8.51150147723592,4.69808810436502,7.00306734070482
"37","pantothenic acid",238.27,0.999469507739185,4,0.302022564949185,0.91521989378541,"MQ","original",21,0,0,0,0,0,0,0,0,0,0.14092657245315,0.100832572921873,0.133179379980826,0.0909482186477853,0.175402581927909,0.211511181539464,0.146317848973786,0,0.124800259293059,0,0.126145415554615,0.134059956762571,0.141258609532684,0.0957907881018975,0.126582477741282,0.102339373573844,0.110982291570829,0.148323077252021,0.233582725172391,0.222370958685047,0.320298226014782,0.0941741400370377,0.0635711132956055,0.098773138038269,0.204900336998816,0.063889830535775,0.0630360588000173,0.13070811266472,0.0761546789485962,0.10666107642254,0.16711095746634,0.220793534582015,0.176915609598314,0.113760141451911,0.151174898185038,0.167337629619972,0.133938105520492,0.11377716246755,0.136482813843603,0.228009893251065,0.163533236759892,0.173167985071892,0.107251870090221,0.201347798441956,0.23463431031488,0.081504742236986,0.0824807463986575,0.0401266699836331,0.109359763939861,0.09612968872922,0.104997395598649,0.105666211639344,0.108943388951474,0.151107640512258,0.1088121531274,0.107329819511342,0.124155821929753,0,0.0626626102924876,0.0978869244495044,0.0866205483221377,0.054576659810093,0.0698232635303347
"38","phenylalanine",165.19,0.999612837799534,8,1.07907668032096,3.26992933430595,"MQ","original",24,4.30494014926863,4.02863162968448,5.67059228494959,3.78401112111018,3.59939598258884,3.9692351848052,4.77538606085968,5.27384188387416,5.22038020129673,7.21616169121092,6.70472966614562,7.58039809293675,7.76202545809692,10.0539496003962,8.73483421005914,6.72130710688437,6.22109175800722,5.20277647166444,5.57996392368105,6.02166988510294,5.19708552533476,6.14168090331588,3.66642049726901,5.13176579486504,3.57988875618269,3.35476463996034,6.0798794964448,6.22365803535855,6.56722937993321,7.0565264441657,4.61092298721774,2.49303755925182,4.54893473502004,3.47725116077639,2.86917902642654,2.88652784405316,3.60177779940933,2.61044125463167,3.1698720698511,4.69358540547447,4.86943049102999,3.4409927734252,3.20753052753655,4.19929881730228,3.96064261403784,5.80165421903424,7.77358618221132,5.97257004083584,10.8764159074659,6.33230937636366,4.96367382314415,5.15614701958597,7.33473504453954,8.93954263272242,4.46709975009575,3.21563272501601,2.09307783027796,4.45844448657845,3.32219012343202,4.72508747284085,3.65094873505013,4.11316829659977,5.9739005982999,3.77698305304252,3.74033017139012,4.06264396916277,1.77584908017547,4.40097139583778,4.98172189816745,3.15699023481978,1.92993508119673,2.28778874799467
"39","proline",115.13,0.995437210706399,10,14.2567411061261,43.2022457761396,"MQ","original",24,0,18.5615273928973,37.9672221240801,20.612082318035,30.3688988828831,53.6051609136002,31.0096707814862,24.0551152314253,27.7255289190258,39.6930170433436,41.2490407213372,30.5566617849728,34.0115755136708,49.9686943972887,45.6715064251336,29.9537651066753,27.7670151937048,24.9042390222996,30.520441021459,30.2519874776902,27.3647358771944,38.4346004933464,17.1348971189431,21.5177249353737,27.2266416646519,27.2521683711861,41.6541714907628,44.9771513884782,42.5591825736993,48.058573244616,33.7004477334297,22.9243516324042,26.5970423873595,46.3971237547066,28.7800473968251,23.498784430186,48.6528124080941,34.3108897756707,32.2686601115449,49.4681799955259,69.5687456016777,58.416863179658,31.2492099004679,43.134262063524,28.4497907854457,27.860187224055,34.7110002392717,44.0802085323877,43.5493189733246,44.0202286044158,34.0047584741777,36.320512600737,34.2896457983647,52.0821421287167,24.0795488500077,14.6711149808773,6.84713681759519,23.6230337604344,21.4105772966869,26.751953782476,19.4062103368944,19.4302624076619,27.0527089623963,18.5957364999041,26.0801482927617,23.4521362563458,11.1700985443505,23.736033802234,37.2964616097615,29.9306981661689,20.897473831903,22.7508578143436
"40","spermidine",145.25,0.871885188537717,7,24.5207333938551,74.3052527086518,"MM","original",14,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0269525300964,25.7746396181098,0,0,0,0,0,0,0,0,0,0,0,0,43.0349276094738,48.89825511041,24.7704809932618,0,0,0,0,0,0,27.7763860112877,15.5721581972769,0,23.8393204356985,11.8618873406337,9.68752535662845,26.834634269769,6.87241498116614,32.6990582983949,12.8737866042484,8.39601457813863,0,31.7067797578222,14.4343041534856,11.9396792897753,29.0134788826749,125.562335731291,34.3238146823858,11.1746261391676,37.9052672474129,0,9.72007816096627,42.6395624387257,14.2664635895385,14.3053695296295,39.964134128296,9.59440713475209,33.5061429182155,21.5569045845306,13.1516619274479,0,33.3489911637914,44.2282197282445,60.4510347426584,16.2135899706542,66.018001659578
"41","succinic acid",118.09,0.998466043878416,8,5.1350088201101,15.5606327882124,"MQ","original",21,9.2085000178633,5.49865421402584,14.5086701378027,3.17501078083895,4.0455618044052,4.95217317484401,0,7.65753149698916,10.7180221931287,24.2954369513192,18.3963945503216,3.34266756779923,5.86241672177347,10.0732564136658,12.0722046092972,6.47872215042753,12.5959097948806,0,0,0,0,6.76302371751344,5.200208823033,0,6.80374032218642,3.53447975435162,9.50017582296886,7.16346727336254,11.286177608942,14.7606513652555,0,0,0,9.07935607247927,5.0443138722182,5.49957459937093,11.9558022147969,2.86405292456599,0,28.921405890972,13.1426804661513,13.2834889275936,2.88417427126903,9.33822045659931,5.87258311629664,0,3.36966683275029,9.50740731592527,28.8251374480777,9.39353479648309,9.80121963934621,3.2634950164481,1.73009155849243,4.74822754744592,1.54260329465071,0,1.22456957013622,4.33129840616423,2.04833940464641,1.14171239161941,3.11667660322678,0.909572863378905,3.5335834437114,2.24986860362635,1.39948369529182,0,0,4.67856068709485,1.66832133737019,0,0,0
"42","sucrose",342.3,0.998306302694827,6,7.63005594791176,23.1213816603387,"MQ","df500x",21,0,0,0,0,0,0,1043.91942680201,1173.45747740884,1052.35645424124,3418.98453913686,3324.32784014461,2179.04701472506,3779.21449258374,5535.06772219449,4591.98103589757,4719.99978976557,4818.19802169047,4122.71172313967,4800.69534244658,5180.0224839797,4467.17339696312,5573.69381453808,3466.05087040176,4027.43349412813,4003.72741490438,3785.48319915168,4032.15664358532,5627.47006475067,5566.68509542264,6694.93954161822,2833.32521694464,1689.12413695854,2214.27353980122,293.274187404709,261.314818099322,234.635861515551,0,0,0,733.360758379435,859.635523252136,492.626462859435,1627.85956029238,1967.88307198924,1442.40946391976,2713.79229777346,2622.97303539077,3769.85763517789,6207.35772640084,4935.49502646784,4567.67345896347,5909.4067059905,7548.75457774961,8679.63432582441,3750.92212393038,3170.89751065643,1698.99345199619,4733.09442370211,3645.46276663699,4340.5406607197,3803.92163374304,3374.89283948117,4399.7450409953,2986.5750151159,3043.47361388445,3084.46411332976,1078.99944028556,1850.79065667359,1937.27709682517,338.057127760567,164.824682174988,344.430839906097
"43","threonine / homoserine",119.12,0.90162151276754,10,140.32592262929,425.230068573606,"MM","original",13,0,0,0,0,0,0,0,0,0,258.417832655953,98.0796637471968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.7021114253325,119.245426225907,118.837553214419,0,0,0,79.9664481371364,117.991103233525,0,214.043628164219,73.039856404959,54.1566364417046,397.041884210549,592.30721938544,542.802809579859,72.1419397404521,357.765752597377,66.2401017957216,0,102.460176239394,244.945432195468,454.010880483071,458.738060345972,300.235880324718,189.04057493719,0,383.793676185617,0,0,0,79.1764833696242,0,72.4041018616609,45.8324143439351,0,202.255407764157,0,17.407768637577,83.9788479972564,0,0,0,133.020359266148,0,28.6120491992525
"44","thymidine",242.23,0.995481186951323,6,2.58779077429367,7.84179022513233,"MQ","original",24,2.89347124472144,1.22958702610743,1.00949631994429,1.23661594022746,0.945326900165521,0.587436767735006,0.962819278040574,1.20662306050477,1.2630623690975,1.099717257189,1.24577756967008,1.01910279394311,2.25357375675576,2.31896391044516,2.52046435569169,3.43867276549728,3.25144217007315,2.8254007347978,3.06214803072464,4.35317097639471,2.95144430470365,3.52091712205579,3.00189166760255,3.03255397766363,2.18892884262208,1.92124746674864,2.73524212388266,2.41895789324587,2.06629412275562,3.18167932063572,1.67272802792485,1.10751445725282,1.57464554545873,1.17099529941576,0.69460198815923,0.935140871091071,1.01266969534905,0.675228921268877,1.25856781443565,0.885089343329523,0.654611873706928,0.584725953424139,1.08393521706014,0.620886213780462,1.00871532277121,1.51213969328721,1.37045556281892,0.913060433648166,1.58669386365466,1.41013756960306,2.03731333571744,3.04591462737937,3.67425886249459,5.09474748599831,1.91174619286599,2.04817239329159,1.53893985676552,2.37621924970772,2.17202808291569,2.28156286787668,1.90032632489095,2.29806598121317,2.37903589104575,2.0464918220318,1.31762890654211,1.23443809986637,1.12985978793246,1.63664115005887,2.5142012408433,1.19463747199315,1.58842439266054,1.20283593018311
