"","cleanName","MW","r2_line","nPoints","LOD","LOQ","quantType","dilution_factor","n_timepoints","0A","0B","0C","2A","2B","2C","4A","4B","4C","6A","6B","6C","8A","8B","8C","10A","10B","10C","12A","12B","12C","14A","14B","14C","16A","16B","16C","18A","18B","18C","20A","20B","20C","22A","22B","22C","24A","24B","24C","26A","26B","26C","28A","28B","28C","30A","30B","30C","32A","32B","32C","34A","34B","34C","36A","36B","36C","38A","38B","38C","40A","40B","40C","42A","42B","42C","44A","44B","44C","46A","46B","46C"
"11","alanine/beta-alanine/sarcosine",89.0477,0.834894951694514,10,188.914018758957,572.46672351199,"MQ","original",23,0,0,0,26.354041419094,18.0723150161604,0,31.3583733996943,20.8116761692139,0,72.8047916063245,0,42.3927752433325,45.9023198469227,70.3805738391789,0,63.495286433281,33.4106871391562,0,66.3265584724025,67.4301930508028,0,0,54.6793403367496,63.6076920245245,77.310303531914,55.673234373078,0,0,95.5322140154509,84.4276565483979,0,75.0455527241937,92.2745976523841,0,64.5445195511259,90.0979966410671,52.5075511236302,55.9474232092719,73.0234589323257,121.894513658606,125.638345866841,126.841777122407,54.3518269815406,118.150257114214,72.4922412536714,46.4553190107191,72.1509372901153,124.02898772047,160.205608897163,59.9929906783621,84.7693548624442,50.5387858177589,16.8705387904806,0,13.1576906498346,0,33.9600433892507,33.0699624825995,16.6801336559251,0,14.8449921420123,30.7682152781272,77.8565282326578,36.0126537259282,10.252515037604,87.3204301372675,43.1682670637572,88.052970962985,43.2232282096645,0,13.1172261720847,49.860786379731
"12","alpha-ketoglutaric acid",168.08,0.996373754795592,10,12.7036767922076,38.4959902794169,"MQ","original",13,0,0,0,0,0,0,0,0,0,1.50018304022052,1.02000962174112,0,0,0.683251223889844,0.75055381406909,0,0,0,0,0,0,0,0,0,0,0.536452320515094,1.24737991856215,1.62607161023534,1.37184190554869,0.499244580397892,0,0,0,2.16136580432497,0,0.512443102802304,0,0,0,2.33296264269993,0.979504031864516,0.79306610694106,0,0.660262216949593,0.928556292635248,0,0,0,2.33856035497188,1.35003857853185,0.326937744548731,1.05588472065446,0.670619162660322,0.336708564692882,0,0,0,0,0,0,0.463216976710568,0,0.903703896954946,0.236161977028145,0,0.456437849607433,0,7.12617687796569,2.00461081799847,1.36576212577212,0,2.93754711506262
"13","aspartic acid",133.1,0.999191010493507,8,3.73022826167831,11.3037220050858,"MQ","original",18,0,0,0,0.104848216477306,0.123924144973985,0.21988206297638,0.151025044918951,0.088645989838459,0.154356107975544,0.302999783935542,0.197179949587743,0,0.236620117484186,1.07956495756527,0.178230383956903,0,0.239664956108499,0.401799400431957,0,0,0,0.311354630981979,0,0.189626601746145,0.467189260460304,0.191143057079038,0.205145466162989,0.301287942902379,0.651985716974565,0.606124692184908,0.196541808319667,0.282785526581406,0,0.134547798180066,0.325715517428578,0.220910946874383,0,0,0,0.671955907443408,1.40399732617782,0.946870874342324,0,0,0,0,0.549546821511832,0.577393691188295,0.997473592849972,2.02677309350243,0.427939432200018,0,0,0,0,0,0,1.74357142164457,0,1.31768434163772,0.797253598883968,0.39638924292406,1.26795424876786,0.376987060756508,0,1.04050726684971,0.192874517892822,0.480337785640118,0.52062941146016,0,0.363345213940851,0.270855074794018
"14","citric acid",192.12,0.987589275516277,5,10.689857021494,32.3935061257393,"MQ","original",24,0,2.09700272438701,2.63835291170389,2.8422906290329,3.3845531675968,5.2026411701635,2.22207701863033,2.35957080358656,2.96214616452863,6.66288431285292,2.2813184161562,0.930056214248539,2.66083252441624,6.79586418593764,4.99889442009983,6.12323066648288,5.83960583131055,3.62364010662416,4.41721388140815,5.92626701118001,4.97010172191728,8.81757442364783,3.26801558736416,8.23173098845345,5.05625329700745,8.70819863366398,10.566888893419,18.621193662208,18.4483905003512,17.1403846383033,13.6327348780434,7.0898010344562,6.67561681018508,12.9081047756544,6.89920437720067,3.37210954595428,10.1194838394086,5.69985232402458,5.3873746333756,10.0128125781766,17.5336244984348,9.33483203676962,4.53826449993664,5.34947595018747,7.2734926778366,4.14634387990974,6.47203776944869,5.38291984718413,20.8482881684842,11.2740133202308,8.59690893337501,12.7652995425234,15.3186749152954,35.8480908253236,7.90233414429725,13.9993164267848,3.5001353230317,17.9700774752582,4.50877329951436,14.3046714103183,29.2783091886447,16.9914525859719,26.5770450763275,27.4373653974732,23.3826534574492,6.8123045451067,4.44950589560587,55.9893861737067,22.8361170690259,25.8121033624672,10.1434541322085,30.2928944023075
"15","citrulline",175.19,0.996463383987858,7,1.89482184234267,5.74188437073536,"MQ","original",24,0,0.0339492064157474,0.106505517957734,0.073545460001463,0.0905482374541393,0.215044937817772,0.123934058200697,0.114536000011323,0.132416484902644,0.290029001516427,0.200537010835062,0.135962779052666,0.241584442635169,0.598729396788197,0.314364597596604,0.402383572869335,0.294815976451679,0.268427984522229,0.518549563741781,0.320814842737627,0.262126966384948,0.702450617348163,0.185887887693375,0.363926147898666,0.484095520121786,0.397003887820173,0.511514433868064,0.685987401951082,0.617885771952325,0.707555461363697,0.380749095927799,0.263608574148961,0.241861821002221,0.288496582894514,0.197916806590627,0.132577040541415,0.261349410366257,0.167350255722668,0.150241191364293,0.477846927956094,0.811022968229233,0.600072374715449,0.276946652631425,0.709056187942171,0.273374998658034,0.204734510775206,0.397079215962036,0.442014572171664,0.862004234596596,1.09098246309708,0.560890546738047,1.2822313719529,0.644980375470489,1.63279900789719,0.927814624444443,0.435036460572386,0.206688071717236,1.34348112347667,0.557579646995194,1.16487121281894,0.711121244262068,0.524403224983967,1.34427145364776,0.390820377532642,0.505293410619147,0.761037528723828,0.198245982172715,0.723938177588995,0.478101481728564,0.338014978379347,0.207361706537272,0.29118967455076
"16","cytidine",243.22,0.99834267919947,8,2.23401053439204,6.76972889209709,"MQ","original",24,0,0.250607344427561,0.0855824761262342,0.200078361974598,0.271362248292334,0.371240469501302,0.155705187460208,0.389569138304413,0.142011346020549,0.728201307858794,0.0730055163018224,0.28540508098734,0.21991679395021,0.909160619420703,0.414163283497385,0.569821930572927,0.294280742900674,0.096885229918226,0.202482161832482,0.172874880655714,0.171401132564446,0.148463902252149,0.108343462589004,0.261143950882918,0.0714043446351385,0.127294831447581,0.175151366285705,0.111530539906792,0.384505000979039,0.377213015353994,0.151742752591852,0.0705490209678824,0.10537513843194,0.0653825638759816,0.22806249552983,0.151043428607709,0.446723927087122,0.276776573575364,0.246430972463821,0.935857747284489,0.67402471777515,0.682594204896873,0.328510368206146,0.943064559415582,1.08908380167068,0.642602613311447,0.509638292294869,0.391671419542385,1.10118635766215,1.03847211756026,0.610246265782262,0.343312695917624,0.61854680858225,1.08989983236966,0.223547900960363,0.690829028392098,0.135900025478624,0.39502477555641,0.303565456907563,0.31493049702844,0.47604286378167,0.500703565023541,0.505741804317502,0.596899160204635,0.277770430055142,0.134067699681552,0.0786045639342118,0.379045349800857,0.237355485303563,0.476113241951109,0.305882244961236,0.524262005067005
"17","cytosine",111.1,0.998695224686736,4,0.473844690552588,1.43589300167451,"MQ","original",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189984320605616,0,0.0227561487496271,0,0.0348043117191514,0.0436974830400963,0,0,0,0,0,0,0,0,0,0.0251980493100981,0.0589641650473371,0.0464234089699685,0,0,0,0.0229881658171702,0.0520388277243839,0.0459828904658142,0.0661476785658066,0.0958605259459748,0,0.06569309197188,0.0714468389076021,0.0755278425310937,0,0,0,0.0905177281171888,0.0435628685487435,0.0541780317131342,0.0744180123833173,0,0.0526415678755708,0.0399154376767885,0.0730595280623218,0.0665544592150183,0,0.0605890708037749,0.0639565260788269,0.0255561340834731,0.0388836963643563,0.0223861645248691
"18","desthiobiotin",214.26,0.999988888265056,4,0.0199263130884686,0.0603827669347532,"MQ","original",12,0,0.00849165350104895,0.00719379537222471,0,0,0,0.00804975379349348,0.00820596230611558,0,0.00983152357409915,0.00955210092059973,0.0127238127895971,0.0138085628703792,0.0141182724584769,0.0169438392258174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212159140636317,0.0174226049668363,0.015834286138049,0.027769970475595,0.0326270284869902,0.0224143675704905,0.0219514623748484,0.0207735681607018,0.0157100851803569,0.0224570895694172,0.0204244474021912,0.0165149602484485,0.0339120941610113,0.0288888753253896,0.0238607793081991,0.0219863368578749,0.0437626838937052,0.030666484193168,0.0088850974678958,0.0164808622614972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165618053998391,0.0159088509663302,0.0151379086241503
"19","glutamic acid",147.13,0.95713219426349,10,89.9041196647395,272.436726256786,"MQ","df500x",24,0,690.261709408523,757.419254201687,721.616427156372,1034.01780868195,695.598039343183,1065.57484750464,990.325621928172,561.821254672842,1704.01977173819,1300.85675919977,1476.91262984909,1427.12691017937,2851.82179336713,1771.26777687464,1405.62948199998,772.540781517986,715.552352471012,1044.11878074141,1065.58500755263,643.638911190703,1331.12020022356,905.0927998069,1160.05458109764,1881.29002970222,2047.9938930247,2049.88695866307,3597.97290139872,5743.19397906558,4773.98013065425,2176.5326780574,2309.66281363006,2055.13080151683,2629.0801692709,2778.00105663037,1798.40308240083,4174.20336639136,2534.28220272934,2580.22448411417,4990.3457838745,8299.01523336362,5682.4321691384,3293.31964545467,5133.78425346117,3268.91226154094,2461.83465861867,3027.66858500716,3957.32035491714,5555.11217439133,6504.70782128143,3409.14275959003,5515.87194257207,5379.2445036715,5703.9033543159,4232.21852406698,2823.34346224433,967.780854431112,5017.052389065,3693.74496972256,4261.2994364579,4357.22088966925,4984.99570005059,5419.10421195719,4980.31769084322,5657.27639752182,5177.93574364365,2230.35581795867,5712.2752255802,4341.21124018048,4507.94021277017,3076.88941821237,4306.88778218506
"20","glutamine",146.14,0.996372947529935,6,1.11395210089168,3.37561242694449,"MQ","df10x",22,0,0.167486949956864,1.72318005480432,0,0,0,0,0,0,1.22240613727874,1.07835063461312,0.408110953868061,0.322562660503223,0.452201591858527,2.39109887398954,1.26441161908483,1.4053240503916,1.44808497589217,0.322201554610163,0.383193345585058,0.310053499885898,3.03792182622955,0.413810085114837,1.05333321936085,0.31564756401684,0.334182021374443,2.78705383438586,7.15660335552271,0.414471937768559,0.541239125148116,1.81208645815177,0.110119456009786,0.163420310169728,5.81995512218062,0.997143168161585,0.491697835846421,1.41694631026531,1.00130086281412,0.38823324983029,0.489712299617024,1.06909469003137,0.792670839897658,0.159741762620513,0.37191734606734,0.36080572552968,0.146282825938964,0.197808881478333,0.177360903982646,0.600900191967386,1.01375248645923,0.43268524634694,1.28304178814442,1.5880190616486,1.37116602413355,1.14609467040853,1.15351616223513,0.20054614806758,0.737368314735567,0.459150947572465,1.01440548696016,0.57058835845196,0.497038950860782,1.16892351468665,0.313017916797807,0.346004201457268,1.02402300990511,0.0849157948011714,4.42124778123437,0.342236705512355,2.61128211285043,0.999677480568424,2.93130506164784
"21","glutathione",307.3,0.98510047956785,10,25.909662557342,78.5141289616425,"MQ","original",20,0,0,0,1.61276299619083,1.71845316984403,0,0,0,0,2.3778858502879,0,2.28687945502,1.76526168133356,2.70276850712711,0,1.28177160778994,4.26482801405066,0,1.73559620609514,2.82463998775219,3.15332770205249,0,0,0,0.415645095384623,0.552824692692139,0,0,0.886638346840092,1.91059250574203,0,0.882590518136625,1.18582923849503,0,0,0,1.41345656744575,1.67817604986996,1.24244402998173,1.20804653357802,1.55178545833393,2.59030340812564,1.0531399680052,1.32198376943128,2.64014385576329,2.97571117499372,2.38690877806497,1.85129357207113,1.5555331038808,2.5369168461883,3.89621915808869,4.56898314881322,11.2172762509836,15.1331611857239,5.8562066915237,11.9248074163498,1.21971934127412,9.21613503533764,0.421237430756795,8.09005664448743,11.5907191465369,5.33442893539324,4.73770498420854,10.0511993512098,3.6302592531581,3.82821602287247,1.11509439530077,12.4750291466835,9.59336512514406,9.25663622847188,7.22323270706692,8.00751919876024
"22","glutathione oxidized",612.63,0.976208939127493,10,66.3186141241665,200.965497345959,"MQ","df10x",24,1.37293711931996,3.80488793183913,3.52078596946795,1.8892446250334,2.71915209393316,2.6092773179562,4.31155480180533,5.09495806091026,5.08707834168381,6.65109769091113,4.75073165359759,5.90998844220486,6.66463138123537,19.5852791104946,10.7252560666243,4.96502645324454,5.70160091940398,7.37663572373734,2.81159448058577,8.67470325864497,2.88551259405568,4.0215796430053,6.64977625978156,7.0425916251106,4.24178326068095,8.28293851045356,5.39665476183207,7.77376924196343,16.6590987906094,16.745556058948,5.17926900416571,4.2798601440573,6.12935659978999,5.31351141133127,7.2661652189186,5.60715092065371,13.2970104231913,6.87612731751587,7.77077934966945,18.6907883670269,35.7357203494619,15.5269243884492,15.4408825488184,23.612946674996,17.4222497012248,10.2509467161864,20.5439786544063,8.76827480907931,26.2552730570105,31.4538886945078,13.9863431533389,24.725537903296,87.431625325597,30.8840237216087,21.3417007784258,15.1379305475901,11.707997342773,21.4911319907742,35.2190133007344,15.2839076293148,13.3957663407597,42.2614052730708,19.1673262269329,22.1486960381639,26.7239270189832,16.209748619625,6.91315151355497,8.97815647733594,11.6430886371338,14.8488449826761,7.94887617409759,23.0424827683413
"23","guanine",151.13,0.991241977866956,6,1.735456522272,5.2589591584,"MQ","original",16,0,0.0666977696562323,0.191760014248059,0,0,0,0,0,0,0.128192108690587,0.158200554324415,0.0640812052491892,0,0.0828523939655223,0.144710602380733,0.102428657269914,0,0.127091141515202,0,0,0,0,0,0,0,0,0,0.341309362592153,0.144117263075215,0.239368819532921,0.0958274281633258,0,0.18209621467393,0.185073633515968,0.172127864680627,0.0474990442998079,0,0.133803009080792,0.148145913503446,0.159928916564967,0.231167876576134,0.189916865978382,0,0.156683940310791,0.123836951886917,0,0,0,0.262222722422434,0.250297743674065,0.243936140056444,0.0521903349533628,0.0338549452822915,0.287915000116672,0,0.143746649599716,0.468617882246292,0,0,0,0.311843761682849,0.252547538693275,0.269589313088935,0.22168993560618,0.351774294552216,0,0,0,0,0.355904085662082,0.281264760184371,0
"24","guanosine",283.2407,0.999234170182166,4,0.165487843893198,0.501478314827872,"MQ","original",24,0,0.00532025373296181,0.00813584304658988,0.0057460416278794,0.0038488294500295,0.00577751857384249,0.00743132584381155,0.00598143577772256,0.00705098476355025,0.00678721976644949,0.00645116096341292,0.0065318405401238,0.00872455762918535,0.0083979754532939,0.00978009558503639,0.00699741400361235,0.00634049320888235,0.00686998276066261,0.0059574064332013,0.00650977368121618,0.00526606371063136,0.00880548699842719,0.00781514664102744,0.00582866860695672,0.00489178371458712,0.00533958344093185,0.0135447939714188,0.0165099382858211,0.0104301549697671,0.0100017188137832,0.0114360945427526,0.00707132392471371,0.00919043034316428,0.015902792820943,0.0186019325639414,0.014830347425054,0.0105919559116884,0.00822951608725528,0.00714670003890715,0.0115177121877597,0.0142279392763503,0.0112400011390859,0.0138186570818463,0.0123503878146836,0.0118249500743388,0.0115979505298319,0.0280113870623697,0.0115441538838721,0.043931814339897,0.0103392354158331,0.011763091858703,0.0252997125956515,0.0231801843505172,0.020927232138927,0.0137137096823901,0.0150421350187121,0.0068907255328665,0.0159606596225628,0.0171444693995913,0.0153302991518569,0.0169294478286134,0.0187897168992883,0.0169712210073093,0.0200870927614243,0.0240646886112115,0.0159611945806416,0.0168588680518911,0.0231610060650284,0.0358915436358103,0.0263259714868168,0.0146894293846612,0.0243877754258305
