"","cleanName","MW","r2_line","nPoints","LOD","LOQ","quantType","dilution_factor","n_timepoints","0A","0B","0C","2A","2B","2C","4A","4B","4C","6A","6B","6C","8A","8B","8C","10A","10B","10C","12A","12B","12C","14A","14B","14C","16A","16B","16C","18A","18B","18C","20A","20B","20C","22A","22B","22C","24A","24B","24C","26A","26B","26C","28A","28B","28C","30A","30B","30C","32A","32B","32C","34A","34B","34C","36A","36B","36C","38A","38B","38C","40A","40B","40C","42A","42B","42C","44A","44B","44C","46A","46B","46C"
"11","alanine/beta-alanine/sarcosine",89.0477,0.834894951694514,10,188.914018758957,572.46672351199,"MQ","original",23,0,0,0,0.412070971859495,0.282578155434811,0,0.490318551043289,0.325410721213319,0,1.13837345688886,0,0.662852115034041,0.717727245287798,1.10046846328955,0,0.992810323584846,0.522408464834194,0,0.891486000973151,1.06524791549452,0,0,0.638031975924733,0.880992964328594,0.818098450073165,0.510763618101633,0,0,0.838001877328517,0.827722123023509,0,0.625379606034948,0.88725574665754,0,0.512258091675602,0.866326890779492,0.529309991165627,0.458585436141573,0.723004543884413,1.12865290424636,1.00510676693473,1.08877061907646,0.464545529756757,0.937700453287411,0.641524258882048,0.393689144158637,0.555007209923964,1.11737826775198,1.36927870852276,0.451075117882422,0.763687881643642,0.328173933881551,0.127807112049096,0,0.0730982813879699,0,0.207073435300309,0.180710177500543,0.084243099272349,0,0.0773176674063139,0.146515310848225,0.420846098554907,0.180968109175519,0.0441918751620863,0.46201285786914,0.203623901244138,0.393093620370469,0.245586523918548,0,0.0588216420272855,0.255696340408877
"12","alpha-ketoglutaric acid",168.08,0.996373754795592,10,12.7036767922076,38.4959902794169,"MQ","original",13,0,0,0,0,0,0,0,0,0,0.0234568153521576,0.0159488387170999,0,0,0.0106832948835123,0.011735636090039,0,0,0,0,0,0,0,0,0,0,0.00492158092215682,0.0139684201406735,0.0145184965199584,0.0120337009258657,0.00489455470978326,0,0,0,0.0196487800393179,0,0.00492733752694523,0,0,0,0.0216015059509253,0.00783603225491613,0.00680743439434386,0,0.00524017632499677,0.00821731232420573,0,0,0,0.01998769534164,0.0101506660039989,0.0029453850860246,0.00685639428996402,0.00508044820197214,0.00306098695175347,0,0,0,0,0,0,0.00241258842036754,0,0.00488488592948619,0.00118674360315651,0,0.00241501507728801,0,0.0318132896337754,0.0113898341931731,0.00746318101514817,0,0.0150643441798083
"13","aspartic acid",133.1,0.999191010493507,8,3.73022826167831,11.3037220050858,"MQ","original",18,0,0,0,0.00163940345142796,0.00193767407602573,0.00343806909704184,0.00236142290456398,0.00138606593968981,0.00241350730290072,0.00473769519649744,0.0030830995582696,0,0.00369978479667156,0.0168800440955166,0.00278680473951144,0,0.0037473937986885,0.00628252292677208,0,0,0,0.0040967714602892,0,0.0026264072264009,0.00494380169799263,0.00175360602824805,0.00229726165916001,0.00269007091877124,0.00571917295591724,0.00594239894298929,0.00185416800301573,0.00235654605484505,0,0.00122316180163696,0.0025850437891157,0.00212414371994599,0,0,0,0.00622181395780933,0.0112319786094225,0.00812764699006287,0,0,0,0,0.00422728324239871,0.00520174496566031,0.00852541532350404,0.0152388954398679,0.00385531020000017,0,0,0,0,0,0,0.00952771268658234,0,0.00736136503708223,0.00415236249418733,0.00188756782344791,0.00685380675009657,0.00189440734048496,0,0.00550532945423127,0.000909785461758595,0.00214436511446481,0.00295812165602364,0,0.00162935073516077,0.00138900038355907
"14","citric acid",192.12,0.987589275516277,5,10.689857021494,32.3935061257393,"MQ","original",24,0,0.0327886693690971,0.0412532040587318,0.0444419678631964,0.0529207680485498,0.0813483355031928,0.0347443271433217,0.0368941756880122,0.0463160252879785,0.104180651859926,0.0356706237922718,0.0145423300356388,0.0416046945838506,0.106259921019003,0.0781625576569487,0.0957426442317631,0.0913078951314498,0.0566591239901374,0.059371154320002,0.0936219117090048,0.0774159146716087,0.116020716100629,0.0381332040532574,0.114012894576918,0.0535053258942587,0.0798917305840732,0.11833022277065,0.166260657698285,0.161827986845186,0.168042986650032,0.128610706396636,0.059081675287135,0.0641886231748565,0.117346407051404,0.0547555902952434,0.0324241302495604,0.102010925800489,0.0467201010165949,0.0533403429047089,0.0927112275757093,0.140268995987479,0.0801273136203401,0.0387885854695439,0.0424561583348212,0.0643671918392619,0.0351385074568622,0.0497849059188361,0.0484947733980553,0.178190497166531,0.0847670174453441,0.0774496300304055,0.0828915554709311,0.116050567540117,0.325891734775669,0.043901856357207,0.075265142079488,0.0213422885550713,0.0981971446735423,0.0227715823207796,0.0799143654207726,0.152491193690858,0.0809116789808188,0.143659703115284,0.137876208027503,0.100787299385557,0.0360439393920989,0.0209882353566315,0.249952616846905,0.12975066516492,0.141049745150094,0.0454863414000381,0.15534817642209
"15","citrulline",175.19,0.996463383987858,7,1.89482184234267,5.74188437073536,"MQ","original",24,0,0.000530828735491779,0.00166531696582387,0.00114995452487599,0.00141580942423723,0.00336243595852557,0.00193782907893025,0.00179088133341742,0.00207046003898732,0.00453488444606162,0.00313559046350786,0.00212590978400594,0.00377740683031192,0.00936171422408896,0.00491539506938763,0.00629165702883165,0.00460973343724547,0.00419713161626211,0.00696975220083039,0.0050681649721584,0.00408297455428268,0.00924277128089689,0.00216905353201137,0.00504052836424746,0.00512270391663265,0.00364223750293737,0.00572804517209478,0.00612488751742037,0.00542005063116074,0.00693681824866369,0.00359197260309245,0.00219673811790801,0.00232559443271366,0.00262269620813194,0.00157076830627482,0.00127477923597514,0.00263457066901469,0.00137172340756285,0.00148753654816131,0.00442450859218605,0.00648818374583387,0.00515083583446737,0.0023670654071062,0.0056274300630331,0.00241924777573481,0.00173503822690852,0.00305445550740028,0.00398211326280778,0.00736755756065467,0.00820287566238409,0.00505306798863105,0.00832617773995387,0.00488621496568552,0.0148436273445199,0.00515452569135802,0.00233890570200208,0.00126029312022705,0.0073414269042441,0.00281605882320805,0.00650766040680972,0.0037037564805316,0.00249715821420937,0.00726633218187977,0.0019639214951389,0.00217798883887563,0.00402665359113137,0.000935122557418467,0.00323186686423658,0.00271648569163957,0.0018470763845866,0.000929873123485524,0.00149328038231159
"16","cytidine",243.22,0.99834267919947,8,2.23401053439204,6.76972889209709,"MQ","original",24,0,0.00391848864207114,0.0013381649345792,0.00312841904419239,0.00424301167329819,0.00580470443330721,0.00243460146775844,0.00609129092858064,0.00222048498896889,0.0113861329982324,0.00114151198198392,0.00446258496850061,0.0034386121494683,0.0142156071648896,0.00647584421779187,0.00890971798154335,0.00460136454209093,0.00151489444128705,0.00272153443323229,0.00273104076865268,0.00266979957265492,0.0019534723980546,0.00126421776649947,0.00361695222829527,0.000755601530530566,0.00116784249034478,0.00196138148136287,0.000995808392024927,0.00337285088578104,0.00369816681719602,0.00143153540180993,0.000587908508065687,0.0010132224849225,0.000594386944327106,0.0018100198057923,0.00145234065968951,0.00450326539402341,0.00226866043914232,0.00243991061845367,0.00866534951189342,0.0053921977422012,0.00585917772443668,0.00280778092483885,0.00748463936044112,0.00963790974929802,0.00544578485857159,0.00392029455611437,0.00352857134722869,0.00941184921078759,0.00780806103428765,0.0054977141061465,0.00222930322024431,0.00468596067107765,0.00990818029426964,0.00124193278311313,0.00371413456124784,0.000828658691942831,0.00215860533090935,0.00153315887327052,0.00175938825155553,0.00247938991552953,0.00238430269058829,0.00273373948279731,0.00299949326735998,0.00119728633644458,0.000709352908367998,0.000370776244972697,0.0016921667401824,0.00134861071195206,0.00260171170465087,0.00137166925991586,0.00268852310290772
"17","cytosine",111.1,0.998695224686736,4,0.473844690552588,1.43589300167451,"MQ","original",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000201041609106472,0,0.000254828093500864,0,0.000305300979992556,0.000428406696471533,0,0,0,0,0,0,0,0,0,0.000233315271389797,0.000471713320378697,0.000398484197167112,0,0,0,0.00019481496455229,0.000400298674802953,0.000414260274466795,0.000565364774066723,0.000720755834180262,0,0.000426578519297922,0.000541263931118197,0.00068661675028267,0,0,0,0.000494632394082999,0.000220014487619917,0.0003026705682298,0.000387593814496444,0,0.000284549015543626,0.000200580088828083,0.000314911758889318,0.000352139995846657,0,0.000270486923231138,0.000363389352720608,0.000139651005920618,0.000174366351409669,0.000114800843717277
"18","desthiobiotin",214.26,0.999988888265056,4,0.0199263130884686,0.0603827669347532,"MQ","original",12,0,0.000132775230000819,0.00011248196066973,0,0,0,0.000125865699919225,0.000128308171363559,0,0.000153725396785001,0.000149356352866612,0.000198949140990908,0.000215910259511754,0.000220752868997415,0.000264933343079402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002138701014479,0.000142808237433085,0.000156775110277713,0.000257129356255509,0.000261016227895922,0.000192398004896914,0.000187619336537166,0.000164869588576998,0.000139027302481034,0.000190314318384892,0.000157111133863009,0.000148783425661698,0.000289846958641123,0.000217209588912704,0.000214961975749541,0.000142768421155032,0.000331535484043221,0.000278786219937891,4.93616525994211e-05,8.86067863521355e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.05016688515797e-05,7.13401388624673e-05,7.76303006366681e-05
"19","glutamic acid",147.13,0.95713219426349,10,89.9041196647395,272.436726256786,"MQ","df500x",24,0,10.792910617014,11.8429838983957,11.2831720083988,16.1678702923677,10.8763493058804,16.6612951697852,15.4847006193758,8.78461966203884,26.6440001456176,20.3401558223653,23.0929599394399,22.31451197532,44.5909968522498,27.695487862113,21.9783788570066,12.0794236291427,11.1883543252477,14.0338545798576,16.833886375239,10.0255282116932,17.5147394766258,10.5611761937795,16.0672379653413,19.9078310021399,18.7889347983918,22.9550611272461,32.1247580482029,50.3788945532069,46.8037267711201,20.5333271514849,19.2471901135839,19.760873091508,23.9007288115537,22.0476274335744,17.2923373307772,42.0786629676549,20.7728049404044,25.5467770704373,46.2069054062454,66.3921218669089,48.7762417951794,28.1480311577323,40.7443194719141,28.9284270932827,20.8630055815142,23.2897583462089,35.6515347289832,47.4795912341139,48.9075776036198,30.7129978341444,35.817350276442,40.7518523005417,51.8536668574173,23.5123251337055,15.1792659260448,5.90110277092141,27.4155868254918,18.6552776248614,23.8061421031167,22.6938588003607,23.7380747621456,29.2924551997686,25.0267220645388,24.3848120582837,27.396485416104,10.5205463111258,25.5012286856259,24.6659729555709,24.6335530752469,13.7977103955712,22.0866040112055
"20","glutamine",146.14,0.996372947529935,6,1.11395210089168,3.37561242694449,"MQ","df10x",22,0,0.00261882073967235,0.0269435897356393,0,0,0,0,0,0,0.0191135043382952,0.0168610569796095,0.00638121017997166,0.00504357972598638,0.00707061002410614,0.0373871476161203,0.0197703007451916,0.0219736031378787,0.0226422116388832,0.00433066605658821,0.00605360735521418,0.00482949376769312,0.0399726556082836,0.0048285890911883,0.0145891027612306,0.00334018586261206,0.00306589010435268,0.0312100093436267,0.0638982442457385,0.00363571875235578,0.00530626593282467,0.0170951552655828,0.000917662133414881,0.00157134913624739,0.0529086829289147,0.00791383466794909,0.00472786380621559,0.0142837329663842,0.00820738412142717,0.00384389356267614,0.00453437314460207,0.00855275752025092,0.0068040415441859,0.00136531421043173,0.00295172496878841,0.00319297102238655,0.00123968496558444,0.00152160678060256,0.00159784598182564,0.00513589907664433,0.00762219914630998,0.00389806528240486,0.00833144018275601,0.0120304474367318,0.0124651456739414,0.0063671926133807,0.00620169979696309,0.00122284236626573,0.00402933505319982,0.00231894417965892,0.00566706975955396,0.00297181436693729,0.0023668521469561,0.00631850548479271,0.00157295435576788,0.00149139742007443,0.00541811116351912,0.000400546201892318,0.019737713309082,0.00194452673586565,0.0142693011631171,0.00448285865725751,0.0150323336494761
